mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
106	106	845/2	845/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1529
106	106	423	423	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		3	45	A2	2	1543
106	106	423	423	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	1533
106	106	423	423	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		3	57	A3	3	1538
106	106	423	423	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1530
106	106	1693/4	1693/4	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		7	49	C#3	3	1544
106	106	1693/4	1693/4	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1534
106	106	1693/4	1693/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		7	61	C#4	4	1539
106	106	847/2	847/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		4	52	E3	3	1545
106	106	847/2	847/2	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	1535
106	106	847/2	847/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		4	64	E4	4	1540
106	106	847/2	847/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1531
106	106	1695/4	1695/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		3	57	A3	3	1546
106	106	1695/4	1695/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	1536
106	106	1695/4	1695/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		3	69	A4	4	1541
107	107	424	424	1.5		0	0	4/4	4	1	3/8			1/4	3/2		7	61	C#4	4	1560
107	107	424	424	1.5		0	0	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	1552
107	107	424	424	1.5		0	0	4/4	3	1	3/8			1/4	3/2		4	64	E4	4	1556
107	107	424	424	1.0		0	0	4/4	1	1	1/4			1/4	1		3	69	A4	4	1547
107	107	851/2	851/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		5	59	B3	3	1561
107	107	851/2	851/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	1557
107	107	851/2	851/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1553
107	107	426	426	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		3	57	A3	3	1562
107	107	426	426	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		7	61	C#4	4	1558
107	107	426	426	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		3	69	A4	4	1554
107	107	427	427	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		7	73	C#5	5	1548
107	107	1709/4	1709/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	1549
107	107	855/2	855/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		7	61	C#4	4	1563
107	107	855/2	855/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		4	64	E4	4	1559
107	107	855/2	855/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	1555
107	107	855/2	855/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	1550
107	107	1711/4	1711/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		7	85	C#6	6	1551
108	108	428	428	2.0		0	0	4/4	4	1	1/2			1/2	1		4	52	E3	3	1586
108	108	428	428	1.0		0	0	4/4	3	1	1/4			1/4	1		5	59	B3	3	1581
108	108	428	428	1.0		0	0	4/4	2	1	1/4			1/4	1		8	68	G#4	4	1572
108	108	428	428	0.5		0	0	4/4	1	1	1/8			1/8	1		4	88	E6	6	1564
108	108	857/2	857/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	1565
108	108	429	429	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		4	64	E4	4	1573
108	108	429	429	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	1566
108	108	1717/4	1717/4	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		8	68	G#4	4	1574
108	108	859/2	859/2	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	1575
108	108	859/2	859/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	1567
108	108	1719/4	1719/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		2	74	D5	5	1576
108	108	430	430	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	1568
108	108	430	430	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	76	E5	5	1577
108	108	861/2	861/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	1578
108	108	861/2	861/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	1569
108	108	431	431	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		4	64	E4	4	1582
108	108	431	431	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	1579
108	108	431	431	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	1570
108	108	1725/4	1725/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		8	68	G#4	4	1583
108	108	863/2	863/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1580
108	108	863/2	863/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		5	71	B4	4	1584
108	108	863/2	863/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	1571
108	108	1727/4	1727/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		2	74	D5	5	1585
109	109	432	432	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	1592
109	109	432	432	0.5		0	0	4/4	3	1	1/8			1/8	1		4	76	E5	5	1597
109	109	432	432	1.0		0	0	4/4	1	1	1/4			1/4	1		8	80	G#5	5	1587
109	109	865/2	865/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1593
109	109	865/2	865/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		2	74	D5	5	1598
109	109	433	433	0.25		1/4	1/4	4/4	4	1	1/16			1/16	1		4	52	E3	3	1605
109	109	433	433	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	1594
109	109	433	433	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		5	71	B4	4	1599
109	109	1733/4	1733/4	0.25		5/16	5/16	4/4	4	1	1/16			1/16	1		8	56	G#3	3	1606
109	109	867/2	867/2	0.25		3/8	3/8	4/4	4	1	1/16			1/16	1		5	59	B3	3	1607
109	109	867/2	867/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		8	68	G#4	4	1600
109	109	867/2	867/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	1595
109	109	1735/4	1735/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		2	62	D4	4	1608
109	109	434	434	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		4	64	E4	4	1601
109	109	434	434	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		4	64	E4	4	1609
109	109	434	434	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		8	68	G#4	4	1596
109	109	869/2	869/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	1610
109	109	869/2	869/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		8	68	G#4	4	1602
109	109	435	435	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		5	59	B3	3	1611
109	109	435	435	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		5	71	B4	4	1603
109	109	435	435	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	1588
109	109	1741/4	1741/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	1589
109	109	871/2	871/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	1612
109	109	871/2	871/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	74	D5	5	1604
109	109	871/2	871/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	1590
109	109	1743/4	1743/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	1591
110	110	436	436	0.5		0	0	4/4	4	1	1/8			1/8	1		4	52	E3	3	1634
110	110	436	436	1.0		0	0	4/4	3	1	1/4			1/4	1		1	67	G4	4	1629
110	110	436	436	0.5		0	0	4/4	1	1	1/8			1/8	1		4	88	E6	6	1613
110	110	873/2	873/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	1635
110	110	873/2	873/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	1614
110	110	437	437	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		5	59	B3	3	1636
110	110	437	437	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		4	64	E4	4	1621
110	110	437	437	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	1615
110	110	1749/4	1749/4	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		8	68	G#4	4	1622
110	110	875/2	875/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	1637
110	110	875/2	875/2	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	1623
110	110	875/2	875/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	1616
110	110	1751/4	1751/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		2	74	D5	5	1624
110	110	438	438	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		8	56	G#3	3	1638
110	110	438	438	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	1617
110	110	438	438	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	76	E5	5	1625
110	110	877/2	877/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	1626
110	110	877/2	877/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	1618
110	110	439	439	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		4	64	E4	4	1630
110	110	439	439	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	1627
110	110	439	439	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	1619
110	110	1757/4	1757/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		1	67	G4	4	1631
110	110	879/2	879/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1628
110	110	879/2	879/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		5	71	B4	4	1632
110	110	879/2	879/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	1620
110	110	1759/4	1759/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		2	74	D5	5	1633
111	111	440	440	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	1644
111	111	440	440	0.5		0	0	4/4	3	1	1/8			1/8	1		4	76	E5	5	1653
111	111	440	440	1.0		0	0	4/4	1	1	1/4			1/4	1		8	80	G#5	5	1639
111	111	881/2	881/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1645
111	111	881/2	881/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		2	74	D5	5	1654
111	111	441	441	0.25		1/4	1/4	4/4	4	1	1/16			1/16	1		4	52	E3	3	1661
111	111	441	441	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	1646
111	111	441	441	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		5	71	B4	4	1655
111	111	1765/4	1765/4	0.25		5/16	5/16	4/4	4	1	1/16			1/16	1		8	56	G#3	3	1662
111	111	883/2	883/2	0.25		3/8	3/8	4/4	4	1	1/16			1/16	1		5	59	B3	3	1663
111	111	883/2	883/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		8	68	G#4	4	1656
111	111	883/2	883/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	1647
111	111	1767/4	1767/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		2	62	D4	4	1664
111	111	442	442	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		4	64	E4	4	1657
111	111	442	442	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		4	64	E4	4	1665
111	111	442	442	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		8	68	G#4	4	1648
111	111	885/2	885/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	1666
111	111	885/2	885/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		8	68	G#4	4	1658
111	111	443	443	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		5	59	B3	3	1649
111	111	443	443	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		5	59	B3	3	1667
111	111	443	443	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	1640
111	111	443	443	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		5	71	B4	4	1659
111	111	1773/4	1773/4	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1650
111	111	1773/4	1773/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	1641
111	111	887/2	887/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	1668
111	111	887/2	887/2	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		8	68	G#4	4	1651
111	111	887/2	887/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	74	D5	5	1660
111	111	887/2	887/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	1642
111	111	1775/4	1775/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		5	71	B4	4	1652
111	111	1775/4	1775/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	1643
112	112	444	444	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	1686
112	112	444	444	1.0		0	0	4/4	3	1	1/4			1/4	1		8	68	G#4	4	1679
112	112	444	444	1.0		0	0	4/4	2	1	1/4			1/4	1		4	76	E5	5	1674
112	112	444	444	1.0		0	0	4/4	1	1	1/4			1/4	1		4	88	E6	6	1669
112	112	445	445	0.25		1/4	1/4	4/4	4	1	1/16			1/16	1		5	47	B2	2	1687
112	112	445	445	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		5	59	B3	3	1680
112	112	445	445	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	1675
112	112	445	445	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	1670
112	112	1781/4	1781/4	0.25		5/16	5/16	4/4	4	1	1/16			1/16	1		4	52	E3	3	1688
112	112	1781/4	1781/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		4	64	E4	4	1681
112	112	891/2	891/2	0.25		3/8	3/8	4/4	4	1	1/16			1/16	1		8	56	G#3	3	1689
112	112	891/2	891/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		8	68	G#4	4	1682
112	112	1783/4	1783/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		5	59	B3	3	1690
112	112	1783/4	1783/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		5	71	B4	4	1683
112	112	446	446	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		4	64	E4	4	1691
112	112	446	446	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	76	E5	5	1684
112	112	893/2	893/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1676
112	112	893/2	893/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1671
112	112	447	447	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	4	52	E3	3	1692
112	112	447	447	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1677
112	112	447	447	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	4	64	E4	4	1685
112	112	447	447	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1672
112	112	895/2	895/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1678
112	112	895/2	895/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1673
113	113	448	448	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	4	52	E3	3	1717
113	113	448	448	0.5		0	0	4/4	2	1	1/8			1/8	1		3	57	A3	3	1701
113	113	448	448	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	4	64	E4	4	1709
113	113	448	448	0.5		0	0	4/4	1	1	1/8			1/8	1		3	69	A4	4	1693
113	113	897/2	897/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	1718
113	113	897/2	897/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1702
113	113	897/2	897/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	1710
113	113	897/2	897/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1694
113	113	449	449	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		7	49	C#3	3	1719
113	113	449	449	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1703
113	113	449	449	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		7	61	C#4	4	1711
113	113	449	449	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1695
113	113	899/2	899/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1720
113	113	899/2	899/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	1712
113	113	899/2	899/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1704
113	113	899/2	899/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1696
113	113	450	450	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		3	45	A2	2	1721
113	113	450	450	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		3	57	A3	3	1713
113	113	450	450	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	1705
113	113	450	450	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	1697
113	113	901/2	901/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1722
113	113	901/2	901/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	1706
113	113	901/2	901/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	1714
113	113	901/2	901/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		8	68	G#4	4	1698
113	113	451	451	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		7	49	C#3	3	1723
113	113	451	451	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	1707
113	113	451	451	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		7	61	C#4	4	1715
113	113	451	451	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	1699
113	113	903/2	903/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	1724
113	113	903/2	903/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1708
113	113	903/2	903/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	1716
113	113	903/2	903/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1700
114	114	452	452	0.5		0	0	4/4	4	1	1/8			1/8	1		4	52	E3	3	1749
114	114	452	452	0.5		0	0	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1733
114	114	452	452	0.5		0	0	4/4	3	1	1/8			1/8	1		4	64	E4	4	1741
114	114	452	452	0.5		0	0	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1725
114	114	905/2	905/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		8	44	G#2	2	1750
114	114	905/2	905/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		8	56	G#3	3	1742
114	114	905/2	905/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1734
114	114	905/2	905/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1726
114	114	453	453	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		3	45	A2	2	1751
114	114	453	453	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		3	57	A3	3	1743
114	114	453	453	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1735
114	114	453	453	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1727
114	114	907/2	907/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1752
114	114	907/2	907/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	1744
114	114	907/2	907/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1736
114	114	907/2	907/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1728
114	114	454	454	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		7	49	C#3	3	1753
114	114	454	454	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		7	61	C#4	4	1745
114	114	454	454	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	1737
114	114	454	454	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	1729
114	114	909/2	909/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1754
114	114	909/2	909/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	1746
114	114	909/2	909/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	1738
114	114	909/2	909/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	1730
114	114	455	455	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		7	49	C#3	3	1755
114	114	455	455	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		7	61	C#4	4	1747
114	114	455	455	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	1739
114	114	455	455	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	1731
114	114	911/2	911/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	1756
114	114	911/2	911/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	1748
114	114	911/2	911/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1740
114	114	911/2	911/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1732
115	115	456	456	0.5		0	0	4/4	4	1	1/8			1/8	1		4	52	E3	3	1781
115	115	456	456	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	1765
115	115	456	456	0.5		0	0	4/4	3	1	1/8			1/8	1		4	64	E4	4	1773
115	115	456	456	0.5		0	0	4/4	1	1	1/8			1/8	1		4	76	E5	5	1757
115	115	913/2	913/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		3	57	A3	3	1782
115	115	913/2	913/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		9	63	D#4	4	1766
115	115	913/2	913/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		3	69	A4	4	1774
115	115	913/2	913/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		9	75	D#5	5	1758
115	115	457	457	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	55	G3	3	1783
115	115	457	457	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	1767
115	115	457	457	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		1	67	G4	4	1775
115	115	457	457	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	1759
115	115	915/2	915/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		6	54	F#3	3	1784
115	115	915/2	915/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1768
115	115	915/2	915/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		6	66	F#4	4	1776
115	115	915/2	915/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1760
115	115	458	458	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		4	52	E3	3	1785
115	115	458	458	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		4	64	E4	4	1777
115	115	458	458	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		1	67	G4	4	1769
115	115	458	458	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		1	79	G5	5	1761
115	115	917/2	917/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		9	51	D#3	3	1786
115	115	917/2	917/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1770
115	115	917/2	917/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		9	63	D#4	4	1778
115	115	917/2	917/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1762
115	115	459	459	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		4	52	E3	3	1787
115	115	459	459	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1771
115	115	459	459	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		4	64	E4	4	1779
115	115	459	459	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1763
115	115	919/2	919/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		6	54	F#3	3	1788
115	115	919/2	919/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1772
115	115	919/2	919/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		6	66	F#4	4	1780
115	115	919/2	919/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1764
116	116	460	460	0.5		0	0	4/4	4	1	1/8			1/8	1		1	55	G3	3	1813
116	116	460	460	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	1797
116	116	460	460	0.5		0	0	4/4	3	1	1/8			1/8	1		1	67	G4	4	1805
116	116	460	460	0.5		0	0	4/4	1	1	1/8			1/8	1		4	76	E5	5	1789
116	116	921/2	921/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1814
116	116	921/2	921/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	1798
116	116	921/2	921/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	1806
116	116	921/2	921/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		8	68	G#4	4	1790
116	116	461	461	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		7	49	C#3	3	1815
